arc_length,density,velocity_0,velocity_1,velocity_2
0,0.00115392734519,1.7799323364e-16,8.89966168198e-17,0
0.0032000541687,0.0011540189871,1.21034433436e-16,0.00034673779076,-0.0222841670643
0.00639998912811,0.0011541106256,6.40777550763e-17,0.000693462664749,-0.0445675039928
0.00960004329681,0.00115420226751,7.11895487225e-18,0.00104020045551,-0.0668516710571
0.0127999782562,0.0011523189798,-5.01191995888e-17,0.00138910344856,-0.0696369755551
0.0160000324249,0.00115015350764,-1.07399694684e-16,0.00173833057952,-0.0696371285058
0.0191999673843,0.00114798811614,-1.64678055951e-16,0.00208754470098,-0.0696372814507
0.022400021553,0.00114583216593,-1.57645171059e-16,0.00243864763987,-0.0696374351629
0.0255999565125,0.00114367946999,-1.29174887949e-16,0.00279036276481,-0.0696375891232
0.0288000106812,0.00114152669386,-1.00703544217e-16,0.00314209099243,-0.0696377430893
0.0319999456406,0.00113938188608,-7.2022140579e-17,0.00349537660708,-0.0696378977065
0.0351999998093,0.00113724173154,-4.32129892157e-17,0.00384961772822,-0.0696380527237
0.038400053978,0.00113510157701,-1.44038378523e-17,0.00420385884936,-0.0696382077409
0.0415999889374,0.00113296777585,1.45746372148e-17,0.00455934911028,-0.069638363296
0.0448000431061,0.00113084016891,4.37245903333e-17,0.00491611496232,-0.0696385194005
0.0479999780655,0.00112871264123,7.28734575497e-17,0.00527286752403,-0.0696386754992
0.0512000322342,0.00112658971211,5.81690722159e-17,0.00563058461475,-0.0696388320251
0.0543999671936,0.001124474658,-2.96213360698e-17,0.00598987369085,-0.0696389892476
0.0576000213623,0.00112235952509,-1.17415014869e-16,0.00634917615179,-0.069639146476
0.0607999563217,0.00112024757099,-1.53852266015e-16,0.00670910231529,-0.0696393039886
0.0640000104904,0.00111814483898,-3.62189675892e-17,0.00707095330381,-0.0696394623777
0.0671999454498,0.00111604218531,8.1409948729e-17,0.00743279081257,-0.0696396207609
0.0703999996185,0.0011139409943,1.73257157274e-16,0.00779496185751,-0.0696397792997
0.0736000537872,0.00111185059048,8.45988548366e-17,0.00815937333311,-0.0696399388868
0.0767999887466,0.00110976026454,-4.05614487699e-18,0.00852377123357,-0.0696400984679
0.0800000429153,0.00110766986089,-9.27123774277e-17,0.00888818274511,-0.069640258055
0.0831999778748,0.0011055917904,-3.32021658946e-17,0.00925515303721,-0.0696404188718
0.0864000320435,0.0011035136425,2.63102626117e-17,0.0096221370003,-0.0696405796945
0.0895999670029,0.00110143557201,8.58204741448e-17,0.0099891072924,-0.0696407405112
0.0928000211716,0.00109936808506,6.71469673917e-17,0.0103583526987,-0.0696409024483
0.095999956131,0.00109730219817,3.73043803233e-17,0.0107279074234,-0.0696410645386
0.0992000102997,0.00109523623432,7.46068150917e-18,0.0110974759153,-0.069641226635
0.102399945259,0.00109317943155,2.26466751968e-17,0.0114689780229,-0.0696413897092
0.105599999428,0.00109112558032,5.28434138936e-17,0.0118411431262,-0.0696415531175
0.108800053596,0.00108907172909,8.30401525905e-17,0.0122133082295,-0.0696417165259
0.111999988556,0.00108702548022,1.1345836533e-16,0.0125870898932,-0.0696418807723
0.115200042725,0.0010849836706,1.44011269961e-16,0.0129618637315,-0.0696420455313
0.118399977684,0.00108294193704,1.74563036426e-16,0.0133366236086,-0.0696422102843
0.121600031853,0.00108090611294,1.74741503061e-16,0.0137127079029,-0.0696423757382
0.124799966812,0.00107887634994,1.44546939436e-16,0.0140900885822,-0.0696425418809
0.128000020981,0.00107684651133,1.14351250954e-16,0.0144674833204,-0.0696427080298
0.13119995594,0.00107482121091,8.4022344325e-17,0.0148458513639,-0.0696428747084
0.134400010109,0.00107280327311,5.34683894804e-17,0.0152258792082,-0.0696430422866
0.137599945068,0.00107078541049,2.29155728401e-17,0.0156058928956,-0.0696432098585
0.140799999237,0.00106877043041,-1.54574823915e-17,0.0159865820691,-0.0696433778039
0.144000053406,0.00106676432366,-7.7288275709e-17,0.0163692552673,-0.0696435468512
0.147199988365,0.00106475829165,-1.39116765689e-16,0.0167519142099,-0.0696437158921
0.150400042534,0.00106275365525,-1.89375943955e-16,0.0171349196459,-0.0696438851281
0.153599977493,0.00106075938448,-1.58644013303e-16,0.0175202361327,-0.0696440556783
0.156800031662,0.00105876503941,-1.27910937774e-16,0.0179055669739,-0.0696442262349
0.159999966621,0.00105677076863,-9.71790071214e-17,0.0182908834606,-0.0696443967851
0.16320002079,0.00105478811618,-6.60812927291e-17,0.0186788842509,-0.0696445688916
0.16639995575,0.0010528055377,-3.49847334014e-17,0.0190668706121,-0.0696447409916
0.169600009918,0.00105082288535,-3.88701561311e-18,0.0194548714272,-0.0696449130981
0.172799944878,0.00104885047765,2.75314223099e-17,0.0198452047589,-0.06964508659
0.175999999046,0.00104687944948,5.89970143199e-17,0.0202358879205,-0.0696452602873
0.179200053215,0.0010449084213,9.046260633e-17,0.0206265710821,-0.0696454339845
0.182399988174,0.00104294613339,2.7253811813e-17,0.0210192607196,-0.0696456088993
0.185600042343,0.00104098666123,-6.75140958392e-17,0.021412638642,-0.0696457842287
0.188799977303,0.00103902726207,-1.62278473172e-16,0.0218060019102,-0.0696459595515
0.192000031471,0.00103707497008,-1.78151054023e-16,0.0222010718448,-0.0696461359269
0.195199966431,0.00103512705876,-1.46687728478e-16,0.0225971422292,-0.0696463129234
0.198400020599,0.00103317907486,-1.1522323081e-16,0.0229932273686,-0.0696464899265
0.201599955559,0.00103123687375,-5.15490161678e-17,0.0233906575536,-0.0696466677809
0.204800009727,0.00102930031077,4.43399596496e-17,0.0237894624082,-0.0696468464997
0.207999944687,0.00102736381993,1.40225363385e-16,0.0241882524065,-0.0696470252119
0.211199998856,0.00102543151461,1.76137626942e-16,0.0245880818426,-0.0696472045901
0.214400053024,0.00102350630558,1.12086469098e-16,0.0249896189526,-0.0696473850671
0.217599987984,0.00102158116826,4.80376973058e-17,0.0253911411045,-0.0696475655374
0.220800042152,0.00101965878119,0,0.0257933644527,-0.0696477464646
0.223999977112,0.00101774493083,0,0.0261976313401,-0.0696479287357
0.227200031281,0.00101583100918,0,0.026601913288,-0.0696481110136
0.23039996624,0.00101391856135,-8.14816194572e-18,0.0270065248277,-0.0696482935152
0.233600020409,0.00101201586089,-7.33392252352e-17,0.0274135642378,-0.0696484776371
0.236799955368,0.00101011323132,-1.38527860009e-16,0.0278205884848,-0.0696486617521
0.240000009537,0.00100821053092,-2.0371831617e-16,0.0282276279079,-0.069648845874
0.243199944496,0.00100631905635,-1.38529681396e-16,0.0286374221809,-0.0696490318764
0.246399998665,0.00100442751131,-7.33386181063e-17,0.0290472317203,-0.0696492178858
0.249600052834,0.00100253596627,-8.14755481691e-18,0.0294570412597,-0.0696494038951
0.252799987793,0.00100065419527,-2.88579269035e-17,0.0298692704694,-0.0696495915874
0.256000041962,0.000998773740243,-6.18390510439e-17,0.0302818628473,-0.069649779528
0.259199976921,0.000996893355266,-9.48189465624e-17,0.0306944398551,-0.0696499674616
0.26240003109,0.000995021168967,-7.83284612811e-17,0.0311091289224,-0.0696501568839
0.265599966049,0.000993151808569,-4.53485657626e-17,0.0315245014163,-0.0696503467929
0.268800020218,0.00099128237853,-1.23674416222e-17,0.0319398893843,-0.069650536709
0.271999955177,0.000989419868101,2.08562911826e-17,0.0323570170547,-0.0696507278805
0.275200009346,0.000987561398412,5.42275691518e-17,0.0327752134073,-0.0696509198167
0.278399944305,0.000985702997955,8.75976039651e-17,0.033193394181,-0.0696511117457
0.281599998474,0.000983849976235,7.08142635048e-17,0.0336130011245,-0.0696513047143
0.284800052643,0.000982002402635,3.87490331549e-18,0.0340340186985,-0.0696514987153
0.287999987602,0.000980154897862,-6.30619632306e-17,0.0344550205885,-0.0696516927092
0.291200041771,0.000978311386434,-9.23101549857e-17,0.0348771009751,-0.0696518875016
0.29439997673,0.000976474713464,-5.87433232529e-17,0.0353009368606,-0.0696520836055
0.297600030899,0.00097463797207,-2.51752410328e-17,0.0357247885356,-0.0696522797168
0.300799965858,0.000972803991136,8.49085991407e-18,0.0361493361405,-0.0696524763597
0.304000020027,0.000970978018439,4.24560393305e-17,0.036576034839,-0.0696526746267
0.307199954987,0.000969152113764,7.64199534668e-17,0.0370027176419,-0.0696528728864
0.310400009155,0.000967327479294,1.01893640329e-16,0.0374297738473,-0.0696530714287
0.313599944115,0.00096551227978,6.79297261928e-17,0.0378593165326,-0.0696532718901
0.316799998283,0.000963697012644,3.39645467764e-17,0.0382888752199,-0.069653472359
0.320000052452,0.000961881745705,-6.4012393994e-22,0.0387184339608,-0.0696536728279
